f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,binaryClass
80,79,76,71,94,0,0,2,8,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,78,73,94,3,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,P
54,82,79,80,94,0,0,0,2,26,21,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,P
24,106,94,71,94,0,0,0,11,1,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,2,P
28,96,76,71,94,0,0,0,1,8,0,6,16,4,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,1,23,2,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,56,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,0,12,50,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,78,76,71,94,0,1,7,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,74,94,12,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,P
94,99,76,71,94,0,2,42,5,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
97,79,76,71,94,0,0,0,12,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,77,76,71,94,0,0,0,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,77,76,80,97,28,18,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,P
56,81,77,74,94,0,28,18,0,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,P
91,77,76,79,94,17,4,6,56,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,P
93,77,76,71,94,6,15,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
54,86,76,71,94,0,0,2,5,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,85,76,71,94,0,0,0,3,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,108,92,71,94,0,0,0,50,12,0,0,0,0,39,6,0,0,0,0,0,0,0,0,0,0,P
86,93,76,71,94,0,1,2,0,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,93,76,71,94,1,1,3,1,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
55,88,76,71,94,0,0,6,5,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
85,96,78,71,94,0,2,1,1,39,27,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,P
44,94,76,71,94,0,4,1,1,0,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,81,76,71,94,0,0,2,3,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
101,93,76,71,94,0,1,2,0,41,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,96,76,71,94,0,50,12,0,0,1,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,P
44,94,76,71,94,2,3,1,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,78,71,94,18,31,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,P
92,102,76,71,94,9,37,0,1,1,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,85,85,73,94,0,0,2,0,19,35,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,P
75,77,76,71,94,2,2,0,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,107,76,71,94,2,19,28,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,5,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,91,76,71,94,0,0,0,0,29,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,76,71,94,0,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,76,71,94,28,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
66,84,77,71,94,0,54,0,2,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,P
90,86,76,71,94,32,14,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,0,0,4,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,80,76,72,94,0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P
60,91,76,76,98,0,0,0,2,4,57,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,P
35,79,76,71,94,0,17,4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,95,76,71,94,0,0,0,3,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,80,76,71,94,0,0,6,56,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,77,79,73,94,0,0,0,54,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,P
71,77,83,72,94,0,44,19,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,P
41,94,77,72,94,0,0,0,0,2,20,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P
76,77,76,71,94,31,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,77,76,71,94,0,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
52,85,76,71,94,0,0,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
67,77,76,71,94,5,43,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,0,0,37,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
78,77,76,71,94,19,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,84,76,71,94,0,3,0,0,53,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,P
57,77,78,76,94,1,0,18,28,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,P
69,78,76,71,94,5,3,0,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
54,88,76,71,94,0,0,2,6,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
86,90,105,97,94,0,46,0,0,0,36,9,0,0,0,0,0,0,12,29,0,0,0,0,0,0,P
77,77,76,72,94,19,44,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
18,95,76,71,94,0,0,0,3,2,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,P
89,77,76,71,94,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,77,76,71,94,37,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,0,0,19,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
66,88,76,71,94,0,0,1,1,30,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,76,71,94,0,0,3,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
87,77,77,81,94,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,P
61,77,76,71,94,0,42,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,84,76,71,94,7,2,0,0,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
78,77,76,71,94,10,39,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
36,79,79,97,94,0,0,0,18,5,0,0,2,0,0,0,0,0,2,1,2,16,0,0,0,0,P
80,77,76,71,94,0,2,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,71,95,0,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
59,82,90,84,94,9,37,0,2,0,0,0,0,1,5,0,0,0,0,18,0,0,0,0,0,0,P
61,77,76,71,94,0,0,43,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,94,76,71,94,0,0,0,9,37,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,P
66,77,76,72,102,3,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,P
76,78,77,71,94,0,2,3,19,43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,P
90,77,76,71,94,0,0,0,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,83,76,71,95,0,2,3,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P
92,86,76,71,94,0,11,37,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,79,82,73,94,0,1,1,0,37,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,P
59,83,76,72,95,0,11,37,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,P
77,77,76,71,94,38,27,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
51,93,78,71,94,2,0,0,0,0,46,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,P
48,96,79,81,99,4,5,1,2,0,12,33,0,0,0,0,0,0,0,1,5,0,1,5,0,0,P
61,77,76,71,94,2,2,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,80,76,72,97,0,0,25,37,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,P
75,93,76,71,94,1,2,0,0,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,76,73,95,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,P
76,77,76,71,94,0,0,23,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,0,19,44,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,0,0,33,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,103,76,72,94,50,12,0,2,1,0,25,20,0,0,0,0,0,0,0,0,0,1,0,0,0,P
75,77,76,71,94,0,2,2,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,80,76,71,94,2,4,0,0,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
88,96,77,71,94,6,10,2,3,3,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,71,94,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
78,79,76,72,94,0,0,4,59,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,P
44,94,76,71,94,0,0,4,1,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
95,101,76,71,94,32,15,1,0,0,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,105,77,71,94,0,0,41,5,0,0,27,18,0,2,0,0,0,0,0,0,0,0,0,0,0,P
67,111,76,72,95,9,37,1,1,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,1,0,P
62,77,76,71,94,0,42,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,91,78,71,94,0,0,0,3,1,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P
48,96,76,72,95,0,0,0,0,0,39,15,4,0,0,0,0,0,0,0,0,0,0,1,0,0,P
69,91,76,71,94,0,7,3,0,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,91,76,71,94,6,42,1,2,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,91,76,71,94,0,0,0,0,18,44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,79,79,71,94,0,0,31,31,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,P
56,77,81,71,94,0,0,14,32,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,P
89,77,96,75,94,0,0,47,32,0,2,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,P
58,78,76,71,94,0,18,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,77,76,71,97,1,2,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,P
59,77,76,73,94,2,1,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,P
100,97,76,71,94,0,1,2,34,31,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,81,87,73,94,0,12,50,2,0,0,0,1,1,1,4,0,2,6,0,0,0,0,0,0,0,P
36,77,76,71,94,17,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,0,19,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,82,76,71,94,0,3,1,4,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,77,76,71,94,0,4,4,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,77,76,74,94,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,P
73,89,76,71,94,0,0,0,2,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,77,76,71,94,0,0,16,33,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,78,85,71,94,0,11,39,2,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,P
70,83,81,73,100,0,0,0,3,46,16,0,0,0,0,3,3,0,0,0,0,0,0,1,4,0,P
94,98,76,71,94,0,37,9,0,0,38,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,P
64,77,78,71,94,0,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,P
38,98,79,71,94,0,0,3,0,0,4,41,0,0,0,0,0,2,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,12,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,78,76,71,94,0,0,2,3,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
37,77,76,73,95,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,P
74,77,76,72,94,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P
53,88,76,71,94,0,1,6,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,78,77,71,94,0,0,8,12,46,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P
96,97,76,86,106,18,28,0,0,1,40,21,0,0,0,0,0,0,0,0,0,0,7,9,0,0,P
86,82,76,71,94,2,0,3,0,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,84,76,71,94,2,1,0,0,35,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,P
74,111,88,72,94,0,2,26,37,0,0,0,0,9,35,0,0,0,1,0,0,0,0,0,0,0,P
60,83,76,71,94,2,0,0,5,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,77,71,94,0,0,39,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
76,77,77,71,94,0,0,0,15,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P
86,84,76,71,94,0,0,0,9,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
70,77,76,71,94,3,0,16,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
92,77,76,71,94,3,3,0,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,111,87,71,94,2,29,18,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,P
62,77,76,71,94,0,0,22,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,77,71,94,0,0,0,32,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P
68,78,76,71,94,0,0,26,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,2,7,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,77,80,82,94,0,0,63,18,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,0,0,P
73,80,76,71,97,0,0,12,50,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,P
81,77,76,71,94,2,5,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,82,76,71,94,0,0,19,44,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,19,44,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,77,76,71,94,0,40,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,4,1,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
15,82,95,71,94,0,0,0,0,0,1,1,0,0,0,0,17,2,0,0,0,0,0,0,0,0,P
59,77,97,74,94,0,9,39,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,P
92,87,79,71,94,0,21,0,54,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,P
53,97,86,76,94,0,0,0,0,0,50,12,0,0,0,2,6,1,0,0,4,0,0,0,0,0,P
65,77,78,72,94,1,0,0,32,20,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P
87,81,77,71,94,0,0,39,39,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,P
58,85,76,71,94,3,0,0,0,29,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,P
96,85,77,72,94,0,0,0,24,39,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P
83,82,99,74,94,0,0,0,0,60,19,0,0,0,0,0,4,15,0,0,1,2,0,0,0,0,P
78,77,76,71,94,0,19,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,80,76,71,94,1,2,0,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
42,93,76,71,94,0,0,1,1,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
45,92,76,71,94,0,0,0,2,1,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,77,76,73,94,1,39,25,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
75,77,76,71,94,0,0,0,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
88,92,76,71,94,0,2,24,23,0,32,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,P
63,82,76,71,94,0,13,38,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,P
73,106,76,71,94,46,0,1,2,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,P
19,77,85,90,95,5,2,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,2,1,0,0,P
81,95,76,71,94,0,0,32,14,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,106,94,71,94,0,0,0,0,45,1,0,0,0,33,10,0,1,1,0,0,0,0,0,0,0,P
74,77,77,73,94,0,0,51,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,P
52,82,79,77,94,0,0,0,0,30,16,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,P
62,90,76,74,94,1,1,0,0,13,48,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,P
59,77,76,71,94,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,76,98,0,46,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,P
82,77,76,71,94,0,0,25,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,5,1,50,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,76,71,94,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,90,76,71,94,0,0,0,4,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,89,76,71,94,0,2,2,2,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
66,77,76,71,94,10,41,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
82,77,76,71,94,0,63,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,95,86,87,95,0,1,6,17,0,14,31,0,0,0,0,0,0,0,13,5,0,0,0,1,0,P
57,80,76,71,94,0,23,23,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,P
62,78,76,72,94,0,18,28,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P
74,77,76,71,94,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,0,1,40,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,79,97,71,94,0,0,0,25,37,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,P
62,79,76,71,94,0,0,0,32,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
67,85,76,71,94,0,0,1,1,30,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
70,83,76,71,95,0,0,4,1,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
52,86,76,71,94,0,0,5,1,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
69,77,76,71,94,0,11,43,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,72,94,3,2,0,56,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
78,77,76,71,94,0,0,37,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
43,98,77,82,94,0,0,0,0,0,20,33,0,0,0,0,0,0,0,0,1,7,0,0,0,0,P
68,89,76,71,94,0,0,0,2,22,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,62,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,77,76,71,94,0,9,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,2,13,50,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,80,76,71,94,0,0,3,28,18,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,77,76,71,94,1,3,3,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,89,76,71,94,2,0,0,18,28,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,0,31,31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,77,76,72,95,56,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P
96,96,76,71,94,0,0,0,0,29,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,25,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,71,94,0,37,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,97,76,71,94,1,2,0,0,1,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
42,94,76,71,94,2,1,0,0,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
92,78,76,71,94,0,0,1,58,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,77,76,71,94,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,76,72,96,0,0,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,P
74,77,76,73,99,0,0,32,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,P
56,95,78,79,94,0,0,28,18,0,0,0,0,18,2,0,0,0,0,0,2,4,0,0,0,0,P
77,77,76,71,94,0,1,2,45,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,82,76,71,94,6,1,0,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,78,76,71,94,50,12,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,82,76,71,94,3,21,34,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
41,97,76,71,94,0,1,2,1,1,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
82,77,76,71,94,0,50,14,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,77,77,72,94,1,65,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,P
80,77,76,71,94,44,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,89,76,74,94,1,2,0,0,29,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,P
61,77,77,72,94,32,16,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P
59,115,83,72,96,0,23,26,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,1,1,0,P
45,90,87,71,94,3,0,0,0,0,34,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,P
64,93,76,72,96,0,0,0,9,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,P
85,91,76,71,94,0,0,0,5,41,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
55,80,83,76,94,0,0,0,0,35,14,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,P
66,77,84,74,94,0,38,18,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,P
51,85,76,71,94,0,0,3,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,4,1,31,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
97,99,76,71,94,0,0,1,14,52,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
68,91,76,71,94,4,2,0,0,20,41,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,P
82,78,76,71,94,2,1,0,4,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
39,79,76,71,94,4,19,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,76,71,94,0,1,47,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,5,5,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,78,75,94,0,2,0,6,56,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,P
66,87,76,71,94,3,0,0,1,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,79,76,71,94,7,4,0,0,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,77,76,82,94,0,0,49,32,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,P
70,85,76,71,94,0,0,3,11,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
68,82,83,72,94,0,0,1,1,39,23,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,P
76,77,76,71,94,19,44,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
97,99,76,71,94,0,4,1,56,6,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
84,98,76,71,94,0,0,0,23,23,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
