bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
3,3.25,1370,915,0,8,1100,270,2006,0,47.5639,-122.38799999999999,1370,1146,0,11,20,12.868763195921677
4,3.5,5050,9520,0,11,3610,1440,2007,0,47.6364,-122.209,2430,9248,1,4,21,14.657078174676883
3,2.5,1860,1290,0,9,1240,620,2010,0,47.6179,-122.301,1710,1525,1,1,21,13.500801182986649
5,3.75,5330,6000,0,10,3570,1760,2006,0,47.5401,-122.073,4420,5797,0,5,21,13.76421831620775
3,3.25,1710,2171,0,7,1400,310,2014,0,47.5434,-122.368,1380,1300,0,7,28,12.791052597518284
4,2.5,2650,4120,0,8,2650,0,2014,0,47.5019,-122.34,2030,3768,0,10,16,12.895844134850202
4,2.5,2590,7891,0,9,2590,0,2006,0,47.5055,-122.194,1400,7891,0,11,14,13.180634172318978
4,2.5,2610,5562,0,9,2610,0,2013,0,47.5137,-122.169,2720,7400,0,7,23,13.32180586438168
3,2.5,1770,1235,0,8,1600,170,2007,0,47.6965,-122.34200000000001,1680,1203,0,5,2,12.985652077085325
4,2.75,3730,8014,0,10,3730,0,2012,0,47.6036,-122.059,3670,8279,0,6,20,13.73755009757506
4,2.5,2420,5244,0,9,2420,0,2007,0,47.4729,-122.35,1400,5250,1,3,13,13.016893966928787
4,2.5,3330,7399,0,9,3330,0,2009,0,47.678999999999995,-122.15299999999999,2640,8601,0,5,27,13.541075028051122
3,2.25,1910,3481,0,8,1910,0,2009,0,47.4293,-122.18799999999999,1714,3177,0,7,8,12.587931300962664
2,2.5,2170,7665,0,8,2170,0,2013,0,47.7112,-122.01899999999999,2300,7100,1,2,12,13.451668563394815
3,2.5,2437,5136,0,7,2437,0,2011,0,47.3517,-122.21,2437,4614,0,6,4,12.560247968016562
5,4.0,4180,12042,0,10,4180,0,2014,0,47.5959,-122.014,1800,6052,0,12,30,14.043268247749952
3,2.5,1800,2791,0,8,1800,0,2011,0,47.5442,-122.37100000000001,1580,2617,0,7,14,12.847665971443902
5,2.5,2570,7412,0,8,2570,0,2006,0,47.7265,-121.95700000000001,2890,8056,1,4,27,13.064736383209516
4,2.5,2090,5195,0,7,2090,0,2007,0,47.3986,-122.166,2090,5236,0,7,7,12.611541086966115
4,2.5,2789,3960,0,7,2789,0,2007,0,47.3059,-122.28,2547,3960,0,11,20,12.513561021741964
4,2.5,2906,5893,0,9,2906,0,2014,0,47.2599,-122.19200000000001,2680,4950,0,11,20,12.944183631457705
5,2.5,2550,6405,0,7,2550,0,2008,0,47.5191,-121.869,2190,5900,0,12,22,13.049794835104816
4,2.75,3550,9400,0,9,3550,0,2014,0,47.4827,-122.131,3550,9421,0,7,16,13.39992086882226
3,2.25,1590,926,0,8,1590,0,2014,0,47.5402,-122.387,1640,1321,1,1,7,13.091803133887817
3,2.25,1950,1968,0,7,1160,790,1979,0,47.5179,-122.195,1950,1968,1,4,26,12.791080452981857
4,2.5,3250,4500,0,8,3250,0,2009,0,47.4944,-122.149,3030,4518,0,6,17,13.159661088928443
5,4.5,4590,14685,0,10,4590,0,2009,0,47.663999999999994,-122.2,3030,9486,0,5,27,14.352004513273993
4,2.75,3070,7201,0,9,3070,0,2006,0,47.4897,-122.147,2880,8364,0,6,17,13.190023895035274
4,3.25,3030,7644,0,8,2830,200,2006,0,47.5457,-121.881,3400,6908,1,4,9,13.34222314299099
3,2.5,2610,5845,0,8,2610,0,2005,0,47.4821,-122.14200000000001,2810,5000,0,8,11,13.151924121391561
4,3.5,3150,6202,0,7,3150,0,2005,0,47.3993,-122.162,2950,5940,0,5,22,12.706850963741102
3,1.5,1240,983,0,8,1240,0,2009,0,47.7235,-122.353,1240,1026,1,2,13,12.669809806411457
3,2.5,1680,2801,0,7,1680,0,2011,0,47.745,-122.181,1920,2723,0,10,7,12.992256969959042
3,2.5,2220,5279,0,8,2220,0,2006,0,47.5132,-122.387,1610,5297,1,3,24,13.199326270390594
4,3.25,4800,12727,0,10,4800,0,2011,0,47.5311,-122.134,4750,13602,0,7,17,13.8915461710239
4,2.5,3100,4699,0,9,3100,0,2010,0,47.3785,-122.023,2450,5130,1,3,26,12.983103608918753
4,4.0,7850,89651,0,12,7850,0,2006,0,47.5406,-121.98200000000001,6210,95832,1,1,22,14.80876270134486
4,2.75,3590,5625,0,10,3590,0,2012,0,47.6959,-122.133,3590,5625,0,10,17,13.910821646859095
4,2.0,1590,942,0,7,1590,0,2008,0,47.54,-122.02600000000001,1390,942,1,2,6,12.58952388334538
3,2.5,2242,4800,0,8,2242,0,2013,0,47.2581,-122.2,2009,4800,1,5,12,12.700771936142122
3,3.5,2490,3582,0,8,1720,770,2005,0,47.5338,-122.06700000000001,1445,1590,0,7,8,13.217675375388819
3,2.0,1530,1442,0,9,1530,0,2015,0,47.6692,-122.37200000000001,1620,1456,1,4,2,13.38318953651709
4,2.5,2150,3143,0,7,2150,0,2010,0,47.5048,-122.154,2640,3200,0,7,8,12.983103608918753
3,2.5,2440,4800,0,10,2440,0,2014,0,47.5595,-122.365,1180,5480,0,6,20,13.345508528717259
3,1.5,1270,1483,0,8,1270,0,2007,0,47.6987,-122.31700000000001,1270,1413,1,4,29,12.936036208848487
3,2.25,1450,4706,0,7,1450,0,2009,0,47.761,-122.23200000000001,1490,4667,0,6,3,12.899222326086994
3,2.5,2690,4047,0,10,2690,0,2014,0,47.6797,-122.385,2040,5000,0,5,6,13.794287942962585
4,2.5,2755,4831,0,7,2755,0,2003,0,47.685,-122.039,2510,4831,1,2,20,13.345908448098843
4,3.5,2650,3474,0,8,2230,420,2011,0,47.5377,-122.046,2330,3474,0,9,9,13.407543823396258
3,3.25,2310,3075,0,8,1730,580,2005,0,47.5644,-122.383,2310,3075,0,6,27,13.287031695310965
2,3.0,1460,1452,0,8,1140,320,2007,0,47.5224,-122.39,1460,1452,1,3,9,12.987690762404629
3,1.0,1400,9000,0,7,1400,0,1959,0,47.5022,-122.145,1440,8400,0,10,1,12.676079399771027
3,2.5,2196,7475,0,8,2196,0,2006,0,47.3803,-122.204,1860,6755,1,1,14,12.717401142834069
3,2.25,2020,2750,0,8,1680,340,2008,0,47.5633,-122.29700000000001,1720,1546,0,11,24,12.971542813248437
5,4.5,4280,8465,0,10,4280,0,2014,0,47.7325,-122.165,2990,11067,0,8,5,13.811001407006225
3,3.0,2340,5002,0,8,2340,0,2013,0,47.4831,-121.773,2790,5375,0,6,3,12.966586375832486
4,2.5,2220,4228,0,8,2220,0,2014,0,47.5014,-122.34100000000001,2220,4157,0,5,21,12.721858944774674
4,4.0,4420,5940,0,10,3410,1010,2006,0,47.5397,-122.072,4510,5797,1,2,11,13.720651376444932
3,2.0,1580,4961,0,7,1580,0,2006,0,47.3338,-122.053,2280,5000,1,3,19,12.25486757159303
4,2.75,3550,6558,0,9,3550,0,2013,0,47.7076,-122.115,3140,5617,1,1,23,13.767360738730256
2,1.75,1510,851,0,8,1420,90,2013,0,47.6536,-122.35799999999999,1300,1338,1,2,18,13.341500513745412
3,3.5,1360,1419,0,8,1040,320,2007,0,47.6697,-122.37100000000001,1560,1977,0,6,18,13.151924121391561
3,2.5,2040,13590,0,8,2040,0,2009,0,47.3122,-122.04,1850,12485,1,1,26,12.765691290604371
1,1.5,1120,912,0,7,1120,0,2011,0,47.5924,-122.29899999999999,1380,3200,0,10,16,12.644330802262578
4,3.5,4490,5099,0,9,3390,1100,2006,0,47.5394,-121.861,4290,5537,0,5,28,13.45883704259595
4,2.5,3560,6786,0,9,2930,630,2014,0,47.5756,-122.071,3560,5886,0,7,15,13.718655986200384
2,2.5,2150,5760,0,8,2150,0,2010,0,47.7094,-122.01799999999999,1640,4680,0,7,9,13.516431789176881
3,2.5,2130,5088,0,8,1840,290,2011,0,47.7329,-121.976,2130,5762,0,7,24,12.886643575525625
5,2.75,2990,6370,0,8,2990,0,2014,0,47.4853,-122.154,2730,5740,1,2,23,13.235604558882983
4,2.5,1847,8000,0,7,1847,0,2008,0,47.2872,-122.257,1847,8000,0,7,25,12.278397958261774
4,2.5,2610,7227,0,9,2610,0,2011,0,47.31399999999999,-122.023,2630,7421,1,2,22,12.873904582205107
3,2.25,1670,107157,0,7,1670,0,2007,0,47.2743,-122.009,3310,108900,1,3,3,12.959846800844963
3,2.5,1860,415126,0,7,1860,0,2006,0,47.3974,-122.005,2070,54014,1,5,7,13.064736383209516
4,3.5,3440,9776,0,10,3440,0,2006,0,47.5374,-122.21600000000001,2400,11000,1,4,7,14.100690252077353
4,3.5,3510,9364,0,10,3510,0,2001,0,47.54,-121.876,3510,9161,0,6,10,13.451668563394815
3,2.5,1740,1279,0,8,1740,0,2008,0,47.589,-122.387,1740,1280,1,1,20,13.208542908506082
4,2.5,2240,5500,0,8,2240,0,2013,0,47.496,-122.169,700,5500,0,7,11,12.873776369186693
3,2.25,1550,1485,0,8,1550,0,2011,0,47.6989,-122.346,1550,1480,1,3,30,12.847929163278053
4,2.0,1390,745,0,7,1390,0,2008,0,47.5401,-122.02600000000001,1390,942,0,11,17,12.573458522080315
3,3.0,2500,6000,0,8,2500,0,2012,0,47.4408,-122.161,2130,6000,1,4,1,12.977339917490127
3,3.5,2710,3326,0,8,1650,1060,2005,0,47.5371,-122.073,2280,2738,0,12,6,13.329379172803593
3,2.5,1720,3012,0,9,1720,0,2011,0,47.7312,-122.334,1720,7658,0,7,7,13.122365377402328
3,2.25,1760,1146,0,9,1760,0,2014,0,47.6073,-122.304,1346,3472,0,5,31,13.329379172803593
4,2.25,2270,8196,0,7,1150,1120,1963,0,47.7214,-122.227,1920,10122,0,9,26,13.122365377402328
3,3.5,1690,1765,0,8,1370,320,2006,0,47.6536,-122.34,1690,1694,0,10,15,13.340696979437066
5,3.5,4000,9234,0,9,4000,0,2015,0,47.5265,-121.887,3690,6600,1,4,9,13.59604274284699
4,2.5,2880,9003,0,10,2880,0,2008,0,47.6844,-122.199,2640,8126,0,7,31,14.04662307257814
3,2.5,1480,1531,0,8,1480,0,2014,0,47.669,-122.402,1530,1321,1,2,24,13.30293507074653
3,2.5,1950,4949,0,7,1950,0,2009,0,47.5155,-121.87,2200,5740,1,1,2,12.971542813248437
4,2.75,2700,5150,0,9,2700,0,2009,0,47.5209,-121.874,2700,5747,0,11,24,13.151924121391561
2,3.0,2210,3917,0,10,1500,710,2008,0,47.6166,-122.291,1720,3933,0,7,17,14.048209114476009
4,3.5,2370,3692,0,8,2370,0,2013,0,47.5044,-122.17,2520,5425,0,6,9,12.899222326086994
3,2.5,1310,1254,0,7,850,460,2007,0,47.5622,-122.384,1310,1372,1,4,22,12.873904582205107
3,2.5,2410,4293,0,7,2410,0,2007,0,47.5196,-121.869,2190,5900,0,10,1,13.017005083966255
5,1.5,3360,5402,0,9,3360,0,2014,0,47.6067,-122.053,3360,5415,0,5,16,13.598592587444255
4,3.25,3040,4155,0,8,2350,690,2013,0,47.5429,-122.012,2680,4000,1,3,26,13.623139877437296
4,2.25,2140,6355,0,7,2140,0,2002,0,47.5367,-121.88,2480,5746,0,5,13,12.983103608918753
3,2.5,1720,1715,0,7,1240,480,2004,0,47.5481,-122.384,1610,1626,0,6,9,12.894209796826232
4,2.5,2658,3960,0,9,2658,0,2014,0,47.2603,-122.194,2578,4200,0,6,5,12.927821860095259
3,3.25,1480,983,0,8,1180,300,2013,0,47.5555,-122.363,1330,1062,0,12,8,12.660331092405906
2,2.0,1350,1209,0,8,1350,0,2013,0,47.648999999999994,-122.383,1310,982,0,11,20,13.02805489573287
3,2.5,1150,1194,0,8,1020,130,2006,0,47.6684,-122.365,1450,1714,1,5,1,13.023539230844197
3,1.75,1690,1468,0,8,1380,310,2008,0,47.563,-122.29700000000001,1690,1936,0,5,20,12.847929163278053
2,1.75,1270,1916,0,8,1270,0,2012,0,47.5648,-122.294,1140,1916,0,11,24,12.73670383776449
3,2.5,2655,5080,0,8,2655,0,2013,0,47.2972,-122.348,2879,5232,0,11,3,12.923792919343217
2,1.0,880,1165,0,8,880,0,2005,0,47.6192,-122.29700000000001,1640,3825,1,5,4,12.793862088206213
4,4.25,4645,7757,0,10,3855,790,2006,0,47.6248,-122.29,2150,6970,1,4,3,14.282384921160133
3,1.5,1270,1443,0,8,1270,0,2007,0,47.699,-122.31700000000001,1270,1413,0,5,20,12.994532278619134
2,1.75,1728,95950,0,9,1728,0,2012,0,47.4579,-122.443,1720,35735,0,9,10,13.500801182986649
3,2.25,1950,7221,0,8,1950,0,2006,0,47.431000000000004,-122.285,2310,8125,0,5,22,12.919024904363686
4,2.5,3170,3862,0,8,3170,0,2008,0,47.6705,-122.145,2840,4181,0,8,25,13.617060838751888
2,2.5,1233,1244,0,7,963,270,2007,0,47.5533,-122.381,1230,1300,0,7,31,12.793862088206213
3,2.5,2570,4600,0,8,2570,0,2014,0,47.2582,-122.196,2570,5000,0,6,20,12.736674425653757
3,2.0,1560,1020,0,8,1560,0,2014,0,47.605,-122.304,1560,1728,0,10,8,13.151924121391561
3,1.75,1630,1166,0,8,1020,610,2013,0,47.6646,-122.367,1420,1670,1,1,21,13.201176406255746
4,2.5,2510,7245,0,9,2510,0,2007,0,47.5096,-122.363,1830,8900,1,4,6,12.834683971615659
4,2.5,2223,5780,0,8,2223,0,2010,0,47.3586,-122.15700000000001,1690,7766,0,10,20,12.676079399771027
2,2.25,1230,1058,0,7,1160,70,2008,0,47.5325,-122.073,1240,817,1,2,27,12.691583538230217
5,2.75,3050,7520,0,8,3050,0,2014,0,47.5245,-122.184,2180,10800,1,3,18,13.51440681653079
5,2.75,2710,6220,0,8,2710,0,2014,0,47.3555,-122.061,2530,4759,0,10,30,13.017005083966255
4,2.5,2090,4400,0,8,2090,0,2011,0,47.5403,-122.286,2090,3430,0,7,23,13.02805489573287
3,2.5,1440,1068,0,8,1160,280,2006,0,47.5393,-122.361,1580,1483,1,2,3,12.586223364451623
3,2.5,2500,51836,0,9,1510,990,2013,0,47.4694,-121.98899999999999,2270,54450,0,8,6,13.384729180332174
4,2.75,2740,7872,0,10,2740,0,2015,0,47.4954,-122.17200000000001,1220,6300,1,3,6,13.180634172318978
5,3.25,3360,6120,0,9,3360,0,2014,0,47.607,-122.053,3230,5398,0,8,4,13.629176160484059
4,2.75,2280,5013,0,8,2280,0,2009,0,47.7333,-121.976,2130,5121,0,12,23,12.886643575525625
4,2.75,3520,5500,0,9,3520,0,2014,0,47.6181,-122.056,3340,5500,0,7,11,13.664677203058652
2,1.5,1320,826,0,8,1100,220,2008,0,47.5879,-122.304,1340,1213,0,7,10,12.744029856388185
4,2.75,3410,5838,0,9,3410,0,2012,0,47.6931,-122.022,3420,7048,0,12,5,13.51845266959401
3,2.25,2730,9388,0,7,1390,1340,1975,0,47.3785,-122.185,2255,5701,0,12,15,12.75130259456002
3,2.5,1780,2778,0,8,1530,250,2007,0,47.5487,-122.37200000000001,1380,1998,0,12,31,13.001327306361068
3,2.5,1427,4337,0,7,1427,0,2009,0,47.3857,-122.162,1443,4347,0,9,29,12.468440756144114
4,2.5,2910,6555,0,9,2910,0,2005,0,47.6659,-122.17200000000001,2910,10419,0,7,22,13.60479076121576
4,2.75,3250,5600,0,8,3250,0,2011,0,47.4806,-122.125,2730,5667,0,12,22,13.25339339419516
5,3.5,3630,8100,0,10,3630,0,2008,0,47.5951,-122.2,1730,8246,1,3,3,14.262182226637693
2,2.5,1680,975,0,9,1680,0,2009,0,47.6321,-122.361,1680,977,0,11,13,13.641158361294979
3,2.5,2280,2296,0,9,1890,390,2013,0,47.6256,-122.29899999999999,1390,4000,1,4,14,13.76421831620775
3,2.5,3310,4682,0,9,2380,930,2015,0,47.5201,-121.885,2660,5166,1,1,27,13.258293640437104
3,3.0,1290,1112,0,7,1290,0,2008,0,47.7282,-122.296,1230,9000,0,10,1,12.628070334272698
5,4.75,3940,7067,0,10,3230,710,2008,0,47.6232,-122.205,1910,7735,0,7,30,14.343193888767015
4,2.5,2170,6000,0,7,1630,540,2008,0,47.5589,-122.365,1720,5668,0,8,27,13.005831808336863
4,3.5,3290,8059,0,9,3290,0,2012,0,47.5573,-122.02,3290,10758,0,9,2,13.593617474489168
3,2.5,2550,5376,0,9,2550,0,2004,0,47.6647,-122.083,2250,4050,0,7,14,13.47442911525415
3,2.25,1140,977,0,7,850,290,2008,0,47.5439,-122.375,1140,976,0,8,27,12.500609917318906
4,2.5,2300,3825,0,7,2300,0,2012,0,47.3594,-122.08200000000001,2110,3825,0,10,6,12.676079399771027
4,3.25,2670,5001,0,9,1640,1030,2013,0,47.5666,-122.29299999999999,1610,5001,0,9,21,13.122365377402328
4,2.5,2440,6651,0,9,2440,0,2014,0,47.6971,-122.37100000000001,1350,7653,0,5,5,13.356052725810846
2,2.5,1611,2210,0,10,1611,0,2005,0,47.6291,-122.34700000000001,2070,2182,1,1,27,13.652992804936396
3,3.5,2710,3290,0,8,1650,1060,2006,0,47.5367,-122.072,2440,3290,0,10,27,13.304686600863562
3,2.75,2015,16807,1,9,2015,0,2007,0,47.45,-122.37700000000001,1780,12310,0,5,8,13.803944933226086
4,3.25,3444,5166,0,8,2714,730,2014,0,47.2966,-122.348,2848,5182,1,3,27,12.97209149862602
3,2.5,3060,9576,0,10,3060,0,2005,0,47.5928,-122.199,3060,9579,0,9,15,14.051784329415497
4,2.5,2050,2772,0,8,2050,0,2013,0,47.5431,-122.01100000000001,1800,2886,1,4,28,13.443723426540766
3,1.5,1390,1882,0,7,1390,0,2014,0,47.5667,-122.29700000000001,1490,2175,0,12,1,12.072564109787288
2,2.5,1240,1249,0,8,1240,0,2006,0,47.6718,-122.38600000000001,1240,2500,0,9,15,13.036807667689546
4,3.25,3750,74052,0,10,3750,0,2013,0,47.658,-122.006,4920,74052,1,4,24,13.981025843899115
3,3.25,1410,1442,0,8,1360,50,2006,0,47.7183,-122.31700000000001,1500,1200,0,9,2,12.788291058675025
4,2.5,2448,4949,0,9,2448,0,2014,0,47.3428,-122.179,2815,5446,0,7,14,13.010439145390926
3,2.75,2600,64626,0,8,2600,0,2009,0,47.7185,-121.405,1740,64626,0,6,27,12.936036208848487
4,3.25,3330,9000,0,9,2870,460,2004,0,47.6836,-122.208,2550,6349,0,10,13,14.006131744018864
2,2.25,1160,1010,0,8,1000,160,2006,0,47.6207,-122.301,1200,1170,0,10,21,13.112315061750808
2,2.25,1330,1380,0,8,1060,270,2005,0,47.577,-122.41,1580,4802,0,11,20,13.079457964073546
3,2.5,2830,4334,1,10,2830,0,2006,0,47.6318,-122.071,2830,38211,1,3,17,14.456311785022262
3,2.5,1610,3517,0,8,1610,0,2005,0,47.4496,-122.189,1830,2889,0,10,16,12.428820118415677
4,2.5,2800,4000,0,9,2800,0,2011,0,47.6695,-122.339,1770,4200,0,10,30,14.19736648302693
5,3.75,4570,10194,0,11,4570,0,2006,0,47.718,-122.161,2040,7560,1,4,10,13.851843451531353
4,2.5,2820,6120,0,9,2820,0,2014,0,47.6911,-122.29299999999999,1510,6120,0,10,20,13.706812255867513
4,2.5,2570,9470,0,9,2570,0,2006,0,47.6548,-122.19,2570,10663,1,3,27,13.910821646859095
3,2.25,1710,1193,0,9,1140,570,2014,0,47.6173,-122.31,1510,1193,0,11,13,13.437175577097312
3,1.5,1220,3286,0,7,1220,0,1982,0,47.7168,-122.189,1220,2640,0,9,30,12.59473402514672
3,2.25,1650,946,0,8,1650,0,2014,0,47.6536,-122.354,1570,1283,0,8,4,13.335862167174314
2,1.5,1130,1340,0,8,910,220,2008,0,47.5761,-122.41,1310,1340,0,11,25,12.992502952809811
3,2.25,1489,2800,0,7,1489,0,2011,0,47.3452,-122.215,1584,3200,1,2,20,12.468440756144114
5,2.5,2690,5557,0,7,2690,0,2012,0,47.4914,-122.25299999999999,2090,10500,0,6,6,12.53897064502647
3,2.25,1530,1305,0,7,1116,414,2007,0,47.7034,-122.35700000000001,1320,1427,1,3,30,12.847929163278053
3,2.5,1600,6315,0,8,1600,0,2013,0,47.2611,-122.198,1608,4300,0,11,7,12.567240979056246
2,1.5,1000,1251,0,7,930,70,2006,0,47.6529,-122.384,1420,1187,0,12,11,12.840003118946523
4,3.5,2440,3012,0,8,2440,0,2005,0,47.6923,-122.39200000000001,1860,4650,1,2,23,13.384652254414872
3,2.5,1260,1102,0,8,1260,0,2007,0,47.675,-122.387,1320,2500,0,10,24,13.005831808336863
3,2.5,1660,1692,0,7,1610,50,2005,0,47.6801,-122.322,1210,1230,1,5,4,13.312985389904174
3,2.25,1190,1137,0,7,960,230,1999,0,47.677,-122.325,1190,1080,0,9,23,13.07107218827772
3,3.0,1520,1884,0,8,1520,0,2009,0,47.7176,-122.28399999999999,1360,1939,0,8,28,12.896719202134523
5,2.75,3250,8100,0,8,3250,0,2014,0,47.7133,-122.311,1270,8100,1,4,20,13.484226240787052
4,3.25,4700,9160,0,11,2520,2180,2005,0,47.5744,-122.406,2240,8700,0,5,28,14.151983508870947
3,2.5,1480,1663,0,9,1180,300,2012,0,47.5443,-122.375,1380,1537,0,5,16,12.739640688812674
2,2.5,2380,9374,0,8,2380,0,2011,0,47.7095,-122.01899999999999,1610,5000,0,5,19,13.614618838078025
3,2.25,1640,1873,0,8,1640,0,2014,0,47.6196,-122.29700000000001,1640,3920,0,12,2,13.539758373899955
3,3.5,1650,2262,0,8,1650,0,2010,0,47.6823,-122.34700000000001,1620,3166,0,6,11,13.213119567155143
5,4.75,5305,8401,0,11,3745,1560,2005,0,47.6864,-122.215,2960,7200,0,5,21,14.80876270134486
2,2.5,1278,987,0,7,1002,276,2007,0,47.5532,-122.381,1220,1287,0,7,22,12.788291058675025
3,2.5,1200,813,0,9,1200,0,2010,0,47.5894,-122.315,1750,4365,0,10,1,12.928781055513184
2,1.5,690,1058,0,7,690,0,2005,0,47.6951,-122.34299999999999,690,1058,1,1,30,12.409017571151187
4,2.5,3202,4964,0,9,3202,0,2014,0,47.3412,-122.179,2425,4886,0,10,7,13.041025331141887
3,2.25,1347,1292,0,7,1347,0,2010,0,47.7306,-122.291,1480,1865,0,5,22,12.679199517372098
4,3.5,2960,6000,0,9,2960,0,2014,0,47.5183,-121.88600000000001,2960,6000,0,6,23,13.359228357855676
1,0.75,740,1284,0,6,740,0,1928,0,47.6741,-122.406,1430,3988,0,9,23,12.577639650232573
2,2.25,1200,1137,0,7,1200,0,2007,0,47.6715,-122.39200000000001,1280,1295,1,4,1,13.005831808336863
5,3.5,4320,7502,0,9,3500,820,2012,0,47.5235,-122.16799999999999,3250,7538,1,4,7,13.695883197586157
3,2.5,2310,7348,0,8,2310,0,2010,0,47.7116,-122.01899999999999,2310,7153,0,9,11,13.513054553109397
3,2.0,1490,1286,0,8,1490,0,2014,0,47.57,-122.288,1420,1230,0,12,16,12.971310228604022
3,2.0,1480,800,0,8,1000,480,2014,0,47.5492,-122.387,1480,886,1,1,6,13.036807667689546
3,2.25,1481,2820,0,7,1481,0,2012,0,47.3457,-122.21700000000001,1481,3028,0,6,25,12.388398368982115
3,3.0,1730,1902,0,8,1730,0,2014,0,47.6944,-122.37700000000001,1830,1804,0,9,10,13.2480281592224
4,3.5,3900,8391,0,10,3900,0,2006,0,47.6979,-122.205,3820,12268,0,5,7,13.854732232655556
3,3.5,1130,1449,0,7,1130,0,2005,0,47.6968,-122.348,1130,1200,1,3,10,12.745488641595722
4,3.25,3230,4838,0,9,3230,0,2014,0,47.3559,-122.023,2980,5094,0,11,11,13.257097047004159
5,3.5,3920,5150,0,9,2820,1100,2004,0,47.6638,-122.084,3170,5530,1,1,8,13.729953758926653
2,1.5,1190,1361,0,8,1190,0,2007,0,47.6161,-122.302,1280,3360,1,5,5,13.22672519452875
4,2.5,2311,4396,0,9,2311,0,2014,0,47.3276,-122.163,2458,4616,0,7,16,12.897821348676263
3,2.5,1810,914,0,8,1380,430,2008,0,47.5732,-122.387,1810,914,0,7,11,13.017005083966255
4,2.5,3290,6203,0,9,3290,0,2008,0,47.5441,-121.86,2990,6835,0,6,4,13.381647518543097
4,2.5,3250,5000,0,8,3250,0,2008,0,47.4988,-122.148,3230,5507,0,6,18,13.270785106659046
4,2.5,2544,4071,0,9,2544,0,2013,0,47.341,-122.179,2358,4179,1,3,31,12.936036208848487
3,2.5,1380,1389,0,8,1380,0,2008,0,47.6427,-122.32700000000001,1380,1249,0,10,21,13.17590604006516
3,2.25,1430,800,0,8,1140,290,2011,0,47.5477,-122.38799999999999,1430,1387,0,7,30,12.85840043573314
3,2.5,3490,28213,0,9,2242,1248,2009,0,47.365,-122.456,2120,56628,0,8,20,13.447342679685468
2,1.5,910,966,0,8,820,90,2006,0,47.626999999999995,-122.361,2740,6400,0,8,22,13.02805489573287
4,3.25,3080,4120,0,9,2380,700,2014,0,47.6845,-122.359,1410,4120,1,4,3,14.062371417145494
3,2.5,2280,6031,0,8,2280,0,2011,0,47.7322,-121.96600000000001,2430,7200,0,6,24,12.936036208848487
3,2.5,1660,1344,0,8,1660,0,2008,0,47.644,-122.32700000000001,1750,2040,0,12,22,13.790193775620484
4,2.5,3320,7429,0,9,3320,0,2014,0,47.7189,-122.225,1840,7429,0,10,6,13.592305754774207
5,4.0,1680,7268,0,8,1370,310,2008,0,47.5571,-122.35600000000001,2040,8259,1,4,5,13.208542908506082
4,3.5,2584,5005,0,8,2584,0,2014,0,47.29600000000001,-122.35,2767,5201,0,10,3,12.971310228604022
3,2.5,2217,8019,0,7,2217,0,2009,0,47.2776,-122.251,1470,8037,0,7,29,12.524530013005734
3,2.5,2480,4136,0,8,2480,0,2009,0,47.493,-122.147,2510,4314,0,7,18,13.118357364036902
3,2.5,2610,7256,0,9,2610,0,2014,0,47.695,-122.18,2610,7206,0,5,27,13.534408125462772
4,3.0,3240,5562,0,10,3240,0,2013,0,47.5919,-121.975,3380,5562,0,6,6,13.704580114574805
4,3.25,3569,8327,0,10,3569,0,2013,0,47.4595,-122.208,2550,5251,0,5,6,13.270785106659046
4,2.5,3181,5831,0,8,3181,0,2014,0,47.2716,-122.29700000000001,2056,24393,1,2,22,12.847665971443902
4,2.5,1921,4888,0,7,1921,0,2009,0,47.2689,-122.24,1921,9140,1,3,10,12.409017571151187
3,2.5,1570,4926,0,8,1570,0,2014,0,47.5342,-121.84200000000001,1800,3202,0,8,26,12.940843898859598
3,2.5,1940,3211,0,8,1940,0,2009,0,47.5644,-122.09299999999999,1880,3078,0,5,5,13.22672519452875
3,2.5,1940,3211,0,8,1940,0,2009,0,47.5644,-122.09299999999999,1880,3078,0,8,26,13.22672519452875
4,2.5,2210,13721,0,8,2210,0,2009,0,47.3122,-122.039,1850,12951,0,9,10,12.77422616877261
3,2.25,1280,1187,0,8,1080,200,2008,0,47.6651,-122.368,1280,1681,1,4,25,13.197472705176983
3,2.0,1520,5040,0,7,1520,0,1977,2006,47.777,-122.36200000000001,1860,8710,0,9,4,12.982873697962253
2,2.25,1230,1078,0,7,1160,70,2008,0,47.5324,-122.073,1240,817,0,12,2,12.691583538230217
3,2.5,1480,2159,0,8,1480,0,2007,0,47.6533,-122.34100000000001,1480,1554,1,4,9,13.384729180332174
4,2.5,2612,5850,0,8,2612,0,2014,0,47.3751,-122.189,2419,8984,1,2,25,12.84779757601972
3,2.5,2350,4975,0,8,2350,0,2012,0,47.5418,-122.01,2350,3951,0,11,19,13.45883704259595
3,2.5,1300,1590,0,8,1100,200,2014,0,47.6384,-122.34299999999999,1070,1223,0,12,15,13.42246945133505
4,1.5,2020,7560,0,7,2020,0,1960,0,47.501999999999995,-122.146,1410,8080,0,6,9,12.84529412258351
3,2.5,2140,2867,0,8,1960,180,2005,0,47.5357,-122.073,2280,2836,1,3,30,13.255146239950099
